"tT"	"nT"	"rhoT"
215.3	0.337634251050041	-0.0388802734755632
215.4	0.345859474562683	-0.0369019449882052
215.5	0.347728111335372	-0.0137381133486195
215.6	0.351397727390544	-0.00761661550187888
215.7	0.351117431870976	0.00133310145981177
215.8	0.343468908210945	-0.00232496726685267
215.9	0.343082293710698	-0.0219532470685361
216	0.347798990661741	-0.0207056767508951
216.1	0.351758567606421	-0.0068269298756454
216.2	0.355940447926421	0.00435886163285702
216.3	0.356140198760499	0.0140915842761251
216.4	0.35377218485567	0.0130075549486368
216.5	0.351897104465924	0.0060170993366656
216.6	0.356720120537445	0.0027435498027462
216.7	0.355940447927461	0.0139651764970196
216.8	0.350479517932063	0.00966863644204019
216.9	0.347151411363917	-0.00518713479811223
217	0.351649026821358	-0.0117792907020277
217.1	0.356043545132733	0.00134600909361278
217.2	0.357680213255004	0.0124297905903972
217.3	0.363730730524773	0.0178020066133953
217.4	0.361974856224349	0.0306228164460807
217.5	0.361530249520501	0.0252705501308983
217.6	0.355785802134272	0.0214870987371595
217.7	0.350969229638014	0.0055861899579871
217.8	0.355176884259499	-0.00479182682381338
217.9	0.350882241382854	0.00443334895496983
218	0.348095395119545	-0.00709536468077018
218.1	0.35066315981679	-0.0128088080630068
218.2	0.349184359317238	-0.00632524355898198
218.3	0.350708264843408	-0.00924038517366735
218.4	0.350656716242719	-0.0051159628088929
218.5	0.352460917298228	-0.00447482585279853
218.6	0.343272379170793	-0.00300474153311204
218.7	0.34496381762138	-0.0255892864715033
218.8	0.350759813448875	-0.0182929773855902
218.9	0.352944185438711	-0.00239158952563777
219	0.350879019584871	0.00220421021513574
219.1	0.350949898912118	-0.00308196890162552
219.2	0.351201198343983	-0.00281626054039854
219.3	0.351652248610255	-0.00204139159545044
219.4	0.345150681297588	-0.0031530057508538
219.5	0.349303565465211	-0.018046247313095
219.6	0.357406361307075	-0.00419080246702762
219.7	0.358218251793805	0.0158019736163502
219.8	0.351890660899225	0.0148793130123779
219.9	0.351156093324388	-0.00130452492726291
220	0.356684680872468	-0.00119971263631331
220.1	0.357461131693762	0.0125107417281123
220.2	0.353775406649316	0.0126228894706142
220.3	0.344793062880604	0.000239359812748154
220.4	0.344931599742202	-0.0222016782802106
220.5	0.349123145356344	-0.0195057894837091
220.6	0.348507783929987	-0.00840297842150048
220.7	0.34658437675595	-0.0103870758205001
220.8	0.353833398822013	-0.0124720885358428
220.9	0.358685411004734	0.00747557549027395
221	0.356385054623289	0.017873733923973
221.1	0.354023484287335	0.0108167007605672
221.2	0.355840572510319	0.00527843066866704
221.3	0.361746109300847	0.0114444256488819
221.4	0.363160474096744	0.0254189943707974
221.5	0.363746839457308	0.0279381224320682
221.6	0.361781548962436	0.0276716409235871
221.7	0.359961238920266	0.0216202356592122
221.8	0.356149864123964	0.0154809119201161
221.9	0.358485660170238	0.00681731590006321
222	0.361179074667676	0.0132907586030958
222.1	0.368779271894351	0.0218544724757021
222.2	0.367020175784518	0.0380481452216167
222.3	0.370802554609638	0.0340757219096096
222.4	0.371572561887068	0.0418149986139538
222.5	0.369465512688606	0.0416017238673038
222.6	0.366897747849242	0.0349017361505577
222.7	0.364610278567488	0.027492565399089
222.8	0.357615777504282	0.0194148352761672
222.9	0.359126795915351	0.00315094831711311
223	0.365251414332503	0.00919244326599882
223.1	0.371243939534338	0.0255672306596885
223.2	0.366359709302761	0.0369536345819204
223.3	0.360892335559572	0.0230964600333074
223.4	0.363798388061588	0.0108702425271368
223.5	0.368324999832634	0.0192301679429294
223.6	0.377774503422352	0.0323682308568488
223.7	0.381579434875876	0.0535820488577284
223.8	0.37962380964709	0.0594548298140284
223.9	0.377155920156304	0.0527721785165583
224	0.376585663711766	0.0458868108566001
224.1	0.371330927809755	0.0419363222015063
224.2	0.370006773032836	0.0289873095519217
224.3	0.377088262611873	0.0279309550961956
224.4	0.376340807840081	0.0430885305176341
224.5	0.369591162410526	0.0383586340588703
224.6	0.373296218356259	0.0236995520084782
224.7	0.378438191718326	0.033540644683564
224.8	0.380719217515965	0.0449822575776498
224.9	0.379820338701453	0.048588848774813
225	0.381015621999317	0.0458958783379472
225.1	0.380744991818852	0.04740480955058
225.2	0.386022280384047	0.0474611401395865
225.3	0.38850950066228	0.0584337916372076
225.4	0.380155404643227	0.0596506691274172
225.5	0.384769004889277	0.0419786707439497
225.6	0.385616335104911	0.0514888652937
225.7	0.380058751007327	0.0505371655321897
225.8	0.377458768211653	0.0368308327653325
225.9	0.387852255947978	0.0339953148878717
226	0.39945391445622	0.059508706026914
226.1	0.402769134357957	0.0825549052142678
226.2	0.399701992130904	0.085871856473699
226.3	0.397659378522021	0.0770274486788455
226.4	0.395813293994366	0.0706483426810872
226.5	0.408078641144975	0.0691723967648831
226.6	0.405191919000912	0.0909314560451295
226.7	0.404222160780774	0.0828955939258194
226.8	0.406354984497472	0.0798447938810974
226.9	0.404499234555678	0.0818078859661374
227	0.406142346482523	0.0770191225570584
227.1	0.400136933530976	0.0770136830176833
227.2	0.393219754652164	0.0616817395596174
227.3	0.397243767865856	0.0479652518643834
227.4	0.401229119665841	0.0571701368960937
227.5	0.405568868201482	0.0657707550230957
227.6	0.406412976682823	0.0734908015809652
227.7	0.406213225822231	0.0736852407595479
227.8	0.406548291785363	0.0720279993937904
227.9	0.407176540466272	0.0715983742329716
228	0.406152011847011	0.0712934027536353
228.1	0.409319029577965	0.0690111762565217
228.2	0.418343258238581	0.0767032786803191
228.3	0.413955182716528	0.0910837074134985
228.4	0.419767288637447	0.0825654462873885
228.5	0.420176455736373	0.0919991428938566
228.6	0.418559118047809	0.0904031562816381
228.7	0.418584892353066	0.0856428557661517
228.8	0.420385871973456	0.084674590966377
228.9	0.428218039261248	0.0887732143406139
229	0.430911454295227	0.102130837680583
229.1	0.430363750283576	0.104623363363096
229.2	0.428259922506001	0.100902646934073
229.3	0.428475782323763	0.0952519038959753
229.4	0.425224997937144	0.0930673960786054
229.5	0.420833700536401	0.0843602912315163
229.6	0.423994274816363	0.0758979923862506
229.7	0.431459158313732	0.0830149799492775
229.8	0.431082209077797	0.0952594462018851
229.9	0.43206807630999	0.0931408347545421
230	0.429812824475585	0.0926958691181283
230.1	0.432142177441041	0.0877332471345304
230.2	0.43078580455123	0.0902356469504888
230.3	0.438057380905402	0.0883737820528124
230.4	0.449584940008234	0.103083589039372
230.5	0.450938091177457	0.121089940736109
230.6	0.444330202974935	0.118956629868853
230.7	0.437928509362366	0.103675927798535
230.8	0.436088868189358	0.0903018533602107
230.9	0.441627122465557	0.0873891291716068
231	0.44500355676034	0.0970012391722755
231.1	0.44808680833999	0.102165769139235
231.2	0.45560968456976	0.107720246596
231.3	0.452681078785237	0.117585496041034
231.4	0.448086808339553	0.109249534675347
231.5	0.450023103230303	0.10013473214128
231.6	0.453141794536506	0.102806269277994
231.7	0.45933407217006	0.108118913859788
231.8	0.455780439358247	0.115641391540236
231.9	0.457120703409299	0.108054259649255
232	0.459469387291622	0.109180559162007
232.1	0.457349450397815	0.110761001510957
232.2	0.457059489425173	0.105386073581832
232.3	0.459701356072318	0.104042758589404
232.4	0.459343737536009	0.106840629977152
232.5	0.462552639007516	0.105466889431204
232.6	0.467024481658882	0.110352602062564
232.7	0.469057430336015	0.116368948874071
232.8	0.479670002467461	0.120339504074525
232.9	0.477334205599363	0.134186508367811
233	0.465867859539547	0.125102678353486
233.1	0.466041836121066	0.104712601022771
233.2	0.476538423792933	0.106412503094272
233.3	0.48973487083742	0.125077041268553
233.4	0.488446155276816	0.142584638431199
233.5	0.484119292838102	0.136746980847495
233.6	0.476390221486179	0.125796785272218
233.7	0.472311436923051	0.110758302561434
233.8	0.474808323214779	0.103519695488663
233.9	0.490694963955246	0.110437281931092
234	0.49692268194465	0.135009578679729
234.1	0.494380690460697	0.141107346974976
234.2	0.488281844048156	0.133244622136
234.3	0.489731649047882	0.122186014669086
234.4	0.491803259312954	0.123162926566129
234.5	0.499139272773014	0.126291004772437
234.6	0.506655706577694	0.137060176027286
234.7	0.510940686052744	0.146550039901644
234.8	0.506407628810723	0.148838538115383
234.9	0.503691660640747	0.13903582810246
235	0.507709231593764	0.13382057753847
235.1	0.506800687074881	0.137422002659591
235.2	0.507660904757259	0.134172815772911
235.3	0.507032655889785	0.133282403006758
235.4	0.508801418096928	0.130845243439267
235.5	0.513495564826263	0.132667423575204
235.6	0.517390707907026	0.138368021771114
235.7	0.510937464269918	0.140217331035519
235.8	0.510508966321924	0.128722614629895
235.9	0.516926770266235	0.127912821858687
236	0.517358490015329	0.135520110900743
236.1	0.516301743171597	0.133878957235187
236.2	0.519694287175613	0.131239395062796
236.3	0.520776808343493	0.134493718386461
236.4	0.517838536612162	0.133407642489194
236.5	0.516279190651152	0.127006524847284
236.6	0.52052873057523	0.124153649695126
236.7	0.520660823932698	0.128755553767862
236.8	0.520187220923525	0.127123680296884
236.9	0.52649870602167	0.126253346244363
237	0.524391655851511	0.133048830248093
237.1	0.521369617559279	0.127507920893076
237.2	0.525677149762583	0.122557640667408
237.3	0.523905165676901	0.126816756216019
237.4	0.529846145085632	0.124021928915526
237.5	0.536151186792521	0.132247394333078
237.6	0.530886783037482	0.137841621852975
237.7	0.526186192462635	0.127455952813085
237.8	0.527771312783275	0.119595606563624
237.9	0.533473879847071	0.121843137614469
238	0.529797818244512	0.127575335388676
238.1	0.527645663000006	0.120288386992113
238.2	0.527310596917518	0.115816137016804
238.3	0.536141521434769	0.116151612493836
238.4	0.537349692435367	0.127554896404936
238.5	0.539089458704056	0.127867627245393
238.6	0.540333069405426	0.128802992201308
238.7	0.539537287423597	0.128581920115226
238.8	0.547069831121171	0.127437465758526
238.9	0.557386001148042	0.138212129100547
239	0.551203387036807	0.14828402031568
239.1	0.545249520065864	0.136436378867385
239.2	0.546721877843869	0.126869347935488
239.3	0.544966002592782	0.12699933039503
239.4	0.546460912897682	0.12343437578145
239.5	0.544782360593669	0.123733854688446
239.6	0.548719387321847	0.120900223588278
239.7	0.554196429492322	0.126140795396156
239.8	0.557247464191424	0.132572444704915
239.9	0.556306701638781	0.134576148673292
240	0.554914888552733	0.131161591105881
240.1	0.563259323603185	0.129401825271026
240.2	0.568053346587341	0.139724353045537
240.3	0.562640739979687	0.142673468579042
240.4	0.561323028022272	0.133276554581285
240.5	0.561993160262354	0.129999000792362
240.6	0.564171090050203	0.129783618645291
240.7	0.56429351805574	0.131099155739139
240.8	0.568307867976726	0.130485371957226
240.9	0.575218606914945	0.135541653644915
241	0.569525704490865	0.141342530552921
241.1	0.563265767163036	0.130733295052943
241.2	0.558233331805883	0.119938299254604
241.3	0.557553534203072	0.111968608897391
241.4	0.564035774894742	0.111634473749907
241.5	0.569612692795182	0.120635304184292
241.6	0.574274622524692	0.127628009872888
241.7	0.580979167040472	0.133426418115118
241.8	0.578907556201405	0.139647301485092
241.9	0.578759353867455	0.134957696286952
242	0.578711027020323	0.132957369443134
242.1	0.58705546268502	0.132917367118759
242.2	0.582277548345422	0.140702706252705
242.3	0.58176850554425	0.132627982743444
242.4	0.579052536737285	0.129807277403561
242.5	0.582918684511619	0.125643563730047
242.6	0.583121657266787	0.129269796168385
242.7	0.585554108598209	0.128515053978137
242.8	0.582967011353716	0.129578755368257
242.9	0.586356334280472	0.125470514720298
243	0.590377128049888	0.129221629532025
243.1	0.596053921914136	0.133865154819021
243.2	0.599978062113849	0.139910885740864
243.3	0.599971618534932	0.142705939510749
243.4	0.597590715728048	0.140181931112104
243.5	0.595525548365611	0.134979202870029
243.6	0.590515665015436	0.129792935680301
243.7	0.589919633889978	0.121997458646216
243.8	0.585367244791194	0.119223509078604
243.9	0.59467177403371	0.11427860469101
244	0.601982015503361	0.126653401583836
244.1	0.603934420261143	0.134591296919995
244.2	0.60295821788526	0.134994730561505
244.3	0.604533673231057	0.132363053163933
244.4	0.61165382930092	0.134062123786347
244.5	0.61572617205181	0.141708659998666
244.6	0.616953674105083	0.144752663379301
244.7	0.607749019704272	0.142331735042722
244.8	0.600197143838127	0.127936772738046
244.9	0.599304708008023	0.117177768722171
245	0.610387665804141	0.117410041523562
245.1	0.618545238460102	0.131673567723016
245.2	0.625298110774341	0.141083359891589
245.3	0.623925628124157	0.146688710050498
245.4	0.623152398462118	0.142782401308841
245.5	0.624482997835967	0.140189927082796
245.6	0.622066655158771	0.139473762898447
245.7	0.613577238014599	0.133264392414522
245.8	0.612578483082575	0.121440539017103
245.9	0.623017083274862	0.12127262975653
246	0.623448803166394	0.132813899652561
246.1	0.628223496348112	0.132667576645498
246.2	0.629927823417645	0.137022047003871
246.3	0.626660928067867	0.13665027288748
246.4	0.617324179977596	0.12937681217037
246.5	0.612066218437921	0.1158477438197
246.6	0.61673137057884	0.109516631562328
246.7	0.619186374700587	0.115133322336671
246.8	0.616773253849112	0.116756496683428
246.9	0.621016351545938	0.113646081260097
247	0.628133286238424	0.119267597708954
247.1	0.636828898344375	0.128225916499773
247.2	0.63534365298014	0.136490373803406
247.3	0.633829411514464	0.132626311891121
247.4	0.635082687969838	0.129452434345216
247.5	0.635594952634065	0.129511318825569
247.6	0.631071558980736	0.127772253390007
247.7	0.636335964433529	0.122063294568429
247.8	0.638848960929628	0.127534296523849
247.9	0.629525099630694	0.127291179112559
248	0.635105240515163	0.11599319774611
248.1	0.646320292976531	0.1237769249054
248.2	0.645994892133405	0.135324178103755
248.3	0.640340649885186	0.132131036179886
248.4	0.642286611305279	0.124398606863839
248.5	0.640382533165282	0.125042933338702
248.6	0.649129694295582	0.123170988427069
248.7	0.665071114196241	0.134893409282573
248.8	0.665141993586682	0.150723006690025
248.9	0.653723967589186	0.14637297360592
249	0.651623360146576	0.131283130956235
249.1	0.65171357028448	0.12752053296537
249.2	0.643217708755881	0.124811420612133
249.3	0.644438767353219	0.114072369404459
249.4	0.654561633138509	0.116635872672735
249.5	0.663540763600898	0.128960822203298
249.6	0.666678787711442	0.13803965527966
249.7	0.659252560255405	0.138301036750857
249.8	0.65446820120729	0.127413960002729
249.9	0.659297665323553	0.121580915589578
250	0.662358366416192	0.126523417747811
250.1	0.662103844958454	0.128588206989754
250.2	0.663096156476498	0.127078673238019
250.3	0.663589090450626	0.126938728125862
250.4	0.668740733768026	0.12708012779657
250.5	0.672420018791457	0.132092421971847
250.6	0.666321168957278	0.133476030981163
250.7	0.662980172011016	0.124564465669024
250.8	0.665315970251732	0.120046912352178
250.9	0.669771706800354	0.12244410518616
251	0.67571268897114	0.127296365863286
251.1	0.680120098804644	0.133196961045085
251.2	0.679678713460207	0.136249732107089
251.3	0.676099303861888	0.133417204735783
251.4	0.675351848396077	0.127824463561136
251.5	0.673328563786758	0.125328770200251
251.6	0.679485406018948	0.122966957809879
251.7	0.684695041834626	0.129481432719127
251.8	0.69116761980476	0.134779984636414
251.9	0.684469516501191	0.138827348568627
252	0.675500050775787	0.128333573641148
252.1	0.670457948225304	0.11632281595176
252.2	0.677703755713586	0.111159791627701
252.3	0.691844195919982	0.121075533086197
252.4	0.696009971652707	0.135904034929316
252.5	0.699292976713673	0.139069049495064
252.6	0.693542079762645	0.139644993696672
252.7	0.689791915066497	0.1311252631806
252.8	0.692523993799494	0.126160584392288
252.9	0.691145067269062	0.127622845895798
253	0.692520772011414	0.125081744289889
253.1	0.685697018806618	0.124180728566191
253.2	0.685893548054314	0.115648582411877
253.3	0.694576274660371	0.11654541250763
253.4	0.699908338811135	0.125925627150627
253.5	0.708565291493556	0.131700802127557
253.6	0.705411157987617	0.138575289134645
253.7	0.698574517311858	0.132315985080749
253.8	0.699463731642196	0.12374694224502
253.9	0.70276606748311	0.124105875466095
254	0.700294953732238	0.125993376246645
254.1	0.702659748373942	0.122502756258029
254.2	0.704940776472126	0.124261203298037
254.3	0.708429976258638	0.126028854572636
254.4	0.704476838551231	0.127707349049065
254.5	0.708011143412846	0.122780660618439
254.6	0.705324169613518	0.12488556067614
254.7	0.705230737669267	0.120784224947682
254.8	0.703259001517244	0.119267885633832
254.9	0.709612373618156	0.117211828631843
255	0.712054491321831	0.123362608568061
255.1	0.715389045214672	0.125215713638322
255.2	0.721072284984932	0.128288743249967
255.3	0.721629654872668	0.132750656250203
255.4	0.721871289220372	0.131732529148709
255.5	0.724677469478344	0.130890537471439
255.6	0.740796091871365	0.134893394409862
255.7	0.737094253466299	0.148576468676078
255.8	0.734449162685473	0.142318844351387
255.9	0.736420899046929	0.138149610813061
256	0.729278187494798	0.137283212758916
256.1	0.723778589670992	0.127623559277719
256.2	0.727689844353848	0.121462900301853
256.3	0.735367373244327	0.125772521603579
256.4	0.735138626050165	0.132290485251473
256.5	0.734468493432354	0.130474297288902
256.6	0.737529195312567	0.128908081423869
256.7	0.746202258048982	0.132048368044019
256.8	0.742967579353389	0.138612192539003
256.9	0.733311870329284	0.132156292178641
257	0.727760723762692	0.120153748462528
257.1	0.73626303126404	0.114944463932795
257.2	0.735776540754128	0.122814866694741
257.3	0.740499687050565	0.12196845455823
257.4	0.741949493222656	0.125855866347211
257.5	0.739977756823808	0.125711358367848
257.6	0.741150488929613	0.12265873786037
257.7	0.743318754617896	0.12304998943961
257.8	0.748579940222789	0.124899539115259
257.9	0.740567344696493	0.127590421026673
258	0.732516087839053	0.116934591193719
258.1	0.750870634121167	0.110784888293437
258.2	0.756650528247067	0.129502562294224
258.3	0.757175680288343	0.133704165029258
258.4	0.755023523463573	0.132210187037101
258.5	0.751382898914383	0.127980455799338
258.6	0.758457953385474	0.12416662661339
258.7	0.75824853692222	0.129873186961132
258.8	0.756412115662732	0.127938146421005
258.9	0.759424490899655	0.125271405855253
259	0.769144636615205	0.128506789570388
259.1	0.769006099563258	0.136440558393407
259.2	0.771863828916944	0.135040164546892
259.3	0.774003098700395	0.13646417860052
259.4	0.768584044844786	0.135994884130322
259.5	0.764070314557548	0.128529280876889
259.6	0.768551826926047	0.123594301786479
259.7	0.777627614588152	0.128259723683732
259.8	0.781648410897693	0.136192686260643
259.9	0.770317368848447	0.136579209442258
260	0.762227449683616	0.122945313722063
260.1	0.771087377169849	0.115410556112579
260.2	0.788050111563038	0.125921618839089
260.3	0.780491787584905	0.139485406769657
260.4	0.786049378739155	0.131457072274435
260.5	0.792882799628837	0.136257850093398
260.6	0.787624835014359	0.140133385528891
260.7	0.79466767245384	0.134565412216246
260.8	0.795763081759139	0.139716315920508
260.9	0.797200001041816	0.139211113424986
261	0.800888953039446	0.139398534974884
261.1	0.79370757842378	0.14001791485753
261.2	0.785060288583002	0.130465624258503
261.3	0.786123479939214	0.121270345314917
261.4	0.784177517580219	0.121113193446595
261.5	0.791407218865506	0.119447042651278
261.6	0.792486519205598	0.125551005598375
261.7	0.801784611267598	0.126774216777634
261.8	0.802361312062386	0.134198085031599
261.9	0.794596793057134	0.132008172974326
262	0.780588441347377	0.121283930154659
262.1	0.776931707517005	0.106384032902821
262.2	0.787447636495279	0.104063173377497
262.3	0.800982385018004	0.11594464017748
262.4	0.804906527893658	0.128289494309031
262.5	0.802712487413171	0.130103413749101
262.6	0.796143253229169	0.125607768125602
262.7	0.793910551300361	0.117875850968333
262.8	0.799613123360878	0.115682884303597
262.9	0.810644539877061	0.121806334462187
263	0.815818738331248	0.131539579954505
263.1	0.821711396555083	0.135484386554305
263.2	0.813276744172215	0.137796271388629
263.3	0.809017534793735	0.127836865216968
263.4	0.80452313462177	0.121986078957305
263.5	0.807055463308732	0.117150909508169
263.6	0.820058617070207	0.120553403460733
263.7	0.829640227746333	0.13272374313173
263.8	0.828744569445198	0.139488107994671
263.9	0.824353266319953	0.136223830942313
264	0.828106654522056	0.131216016476358
264.1	0.826898482350705	0.13296411603458
264.2	0.821073481659775	0.129568668348914
264.3	0.817993448147512	0.122564319330964
264.4	0.828615697739497	0.120279626546699
264.5	0.828473938866657	0.128865705433089
264.6	0.82557432565161	0.126963905146731
264.7	0.830046173601347	0.123741603532446
264.8	0.833632028660856	0.12712735515121
264.9	0.831550750704968	0.128722603440604
265	0.827620163866266	0.124957404031761
265.1	0.840736081314525	0.122135806093606
265.2	0.847285985742075	0.13360438216549
265.3	0.848378173466765	0.137844672891501
265.4	0.843487492209082	0.136360582967446
265.5	0.837388638778465	0.12962841111549
265.6	0.840040174079238	0.12331733395178
265.7	0.841734836997101	0.124852010920339
265.8	0.848474827255866	0.126154133912595
265.9	0.853004667822581	0.131456825604109
266	0.849673334138379	0.133447002706549
266.1	0.852057460755896	0.12938267099714
266.2	0.854699330815536	0.130486865813171
266.3	0.854892638381431	0.13141356355755
266.4	0.858008112015596	0.130601245608844
266.5	0.854129073501152	0.131366170794931
266.6	0.857334757338758	0.127071749862277
266.7	0.863597922595967	0.129496669677174
266.8	0.867634829105211	0.134073758314688
266.9	0.869545352308438	0.136221778139286
267	0.867206330640266	0.13590750439241
267.1	0.867696043162858	0.132437829311696
267.2	0.867283653670304	0.131397057277731
267.3	0.863249968967932	0.129140431069484
267.4	0.86420361966966	0.124566597025881
267.5	0.873434056418997	0.125585358579827
267.6	0.87581173965382	0.132600655125967
267.7	0.876617187911221	0.133245318665663
267.8	0.880528444670371	0.132977931329645
267.9	0.876262790694702	0.134213524171559
268	0.867522066347923	0.12796716505182
268.1	0.867911903312197	0.119367918515112
268.2	0.883112322738537	0.120936487455339
268.3	0.887191112820049	0.133356651092579
268.4	0.882500182043128	0.134575710624727
268.5	0.881140585358267	0.128946058749888
268.6	0.889169293825935	0.127605280107228
268.7	0.899305055330477	0.13440357590639
268.8	0.892732597107557	0.140257560852717
268.9	0.889820096042362	0.132750292183035
269	0.890793077589178	0.12907263456496
269.1	0.892420083149239	0.128851422440123
269.2	0.894198513008846	0.129187186775605
269.3	0.891940035967223	0.129082731189066
269.4	0.887413416547344	0.125338786745259
269.5	0.891511537474248	0.120992326237389
269.6	0.891840160374803	0.123518163390584
269.7	0.887336093514447	0.12210753529406
269.8	0.88847016471959	0.11744460501601
269.9	0.904289169649553	0.119667342523604
270	0.918777574661471	0.133658539514038
270.1	0.907575398842976	0.142173687440368
270.2	0.904675784790048	0.130913127933577
270.3	0.906937483733677	0.127469447058422
270.4	0.903151876537216	0.127587665265606
270.5	0.90391544156308	0.123348352541548
270.6	0.913468059010709	0.124169535458766
270.7	0.920436798325977	0.131721597959862
270.8	0.911615527766671	0.134689225733068
270.9	0.915774863142273	0.126577385563789
271	0.927966129929125	0.130330218316388
271.1	0.9279629081307	0.138640075230199
271.2	0.91942515517378	0.135823706469014
271.3	0.916908934425788	0.127146480105107
271.4	0.915655656763874	0.123786227821488
271.5	0.917978569896074	0.122031030665428
271.6	0.927366876313029	0.124141591674355
271.7	0.934680347928846	0.131488374668792
271.8	0.931767846435052	0.135433790097807
271.9	0.92624569213805	0.130849755337503
272	0.921003833985087	0.124422172617258
272.1	0.92427717624825	0.119537545554276
272.2	0.924193409611072	0.121279017320499
272.3	0.923948553300377	0.120178739993747
272.4	0.931764624666923	0.12001419668781
272.5	0.942222567096692	0.12662482812654
272.6	0.940121957547955	0.133285830700762
272.7	0.938066453136252	0.129820828674778
272.8	0.932727940947288	0.126144791527571
272.9	0.94485799445804	0.122240769673853
273	0.946929607870973	0.131007547040428
273.1	0.947003709128278	0.131181701033878
273.2	0.947428985923582	0.129858521857217
273.3	0.950753877198697	0.129244841852121
273.4	0.949120427698167	0.13029093737621
273.5	0.953121895727542	0.128154488296805
273.6	0.960686667983019	0.130928249282849
273.7	0.957261900971647	0.134905132519035
273.8	0.956559549879208	0.130641437570043
273.9	0.960728551288453	0.129268539733577
274	0.961753081794536	0.131305538423455
274.1	0.966962722782409	0.131351941664206
274.2	0.969768905453382	0.134281219950508
274.3	0.965277724499086	0.134349320947788
274.4	0.962448989309256	0.129102750757737
274.5	0.971634324276231	0.126820605816893
274.6	0.979257089315874	0.133587231721458
274.7	0.974852896628323	0.137291483670214
274.8	0.973786482753292	0.132247920225114
274.9	0.975097752990416	0.130229903253394
275	0.979414957233426	0.130461264495623
275.1	0.978896248363626	0.132341165108866
275.2	0.971221934609637	0.129630925431341
275.3	0.962610079024644	0.121484840309419
275.4	0.957261900951937	0.113239338015756
275.5	0.962987028910029	0.109146792743109
275.6	0.970029870785221	0.114037226506096
275.7	0.974289082649614	0.119270242401309
275.8	0.982214696453939	0.122498252802165
275.9	0.988664728662122	0.128132255593006
276	0.98537527667372	0.131166616470848
276.1	0.977894270357511	0.12631081905405
276.2	0.975974081015231	0.119155294772963
276.3	0.990253073323246	0.118481557255732
276.4	1.00336899851784	0.129903446609109
276.5	1.00495412143646	0.138273520476181
276.6	0.990971533439402	0.135979948385276
276.7	0.992379457594778	0.124194618355804
276.8	1.00022130525471	0.12509009976659
276.9	1.00010209885881	0.129733779868199
277	1.01063092352022	0.129531558330045
277.1	1.01436820526962	0.136303028036304
277.2	1.00702573531273	0.136498252196958
277.3	1.00203517556207	0.128967580650246
277.4	1.00167755637023	0.123987324416502
277.5	1.00449984837676	0.123001741632386
277.6	1.00205128453441	0.123763665546001
277.7	1.01154913496138	0.121984954648745
277.8	1.02470050098284	0.129493589862905
277.9	1.03101521881647	0.138319054942291
278	1.02856343293405	0.140761199813309
278.1	1.02276742408226	0.13655658693148
278.2	1.01816992300442	0.130303900241286
278.3	1.01099498626501	0.124850545922834
278.4	1.01901725499912	0.119469778378473
278.5	1.01610475259141	0.124154874942279
278.6	1.01581801286366	0.120896945689221
278.7	1.02486481250049	0.120777278031125
278.8	1.03221050472071	0.127225666881756
278.9	1.03371830472864	0.131378294431968
279	1.03285808549034	0.130897289009361
279.1	1.0341629124247	0.129021788147058
279.2	1.03423701370922	0.128643727523396
279.3	1.04126052671745	0.128207934964085
279.4	1.04360921526757	0.132181869938022
279.5	1.04280376651378	0.132295811668072
279.6	1.04521366919354	0.13056553982087
279.7	1.0500205874541	0.131459414909007
279.8	1.05548797379916	0.134059281429567
279.9	1.05458587116399	0.136261286562338
280	1.04439533325602	0.132913008689205
280.1	1.04485927173829	0.124396227046553
280.2	1.05577471363242	0.124933612552896
280.3	1.06459921070445	0.132509170755957
280.4	1.05803641379114	0.136429223338724
280.5	1.05134152345308	0.129553764463488
280.6	1.05246592996633	0.123718429949996
280.7	1.06705744054829	0.12514008692682
280.8	1.07448367882905	0.134997655111787
280.9	1.06634542376687	0.137604832964536
281	1.06256947968225	0.129976782815588
281.1	1.05395762110018	0.12511392931636
281.2	1.06410627608048	0.119126408287155
281.3	1.07210277203446	0.126308614831035
281.4	1.0674859392939	0.130130452357661
281.5	1.06819473426898	0.125666261093554
281.6	1.07406484543394	0.12565818704703
281.7	1.07486385069167	0.128634218862409
281.8	1.07607846757219	0.128019559414672
281.9	1.07818552178223	0.127820273004393
282	1.08428760249034	0.128681739288413
282.1	1.09102437699876	0.132281703014732
282.2	1.07771513969646	0.133920577529781
282.3	1.06547231722989	0.122015369950618
282.4	1.06982496271612	0.112980901471396
282.5	1.08040211709267	0.116615899743719
282.6	1.08507049876201	0.123650851961068
282.7	1.09043801020774	0.126283538025986
282.8	1.0905733256237	0.128678059187361
282.9	1.08427149347137	0.12672342276842
283	1.09101148982373	0.121903840206837
283.1	1.10651477084245	0.127149015502849
283.2	1.11694694584519	0.137346693799358
283.3	1.11247509312287	0.141967654558637
283.4	1.10591229497173	0.136474250646706
283.5	1.10646644385337	0.130611429514159
283.6	1.10828998028867	0.129863075970221
283.7	1.10529371017891	0.129467842529806
283.8	1.10558045000453	0.126225388547998
283.9	1.11345129730359	0.126124947160857
284	1.11368971017676	0.130233870477455
284.1	1.11092863109977	0.128755531614665
284.2	1.11540048379747	0.126129026756452
284.3	1.11380891662494	0.127769193170645
284.4	1.12502076662722	0.12667101036708
284.5	1.13118406252707	0.133502654341211
284.6	1.12947328878814	0.135822714158027
284.7	1.13317191074678	0.133528670099853
284.8	1.13433497915635	0.134592071132455
284.9	1.13513720641933	0.133939337985923
